#EXPORTTYPE:DATA ALL
#FILE:VKI_P50_20K_50ml+20ml_01.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:Sample
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:ReChar
#DATE/TIME:17.05.2023 12:02
#CORR. FILE:Baseline_20K_TGA_01.ngb-bs3
#TEMPCAL:calib_20Kmin_TGA_20ml+50ml_2022.ngb-ts3
#SENSITIVITY:calib_20Kmin_cp_20ml+50ml_2022.ngb-es3
#LABORATORY:VKI
#OPERATOR:Gertjan
#REMARK:20K/min TGA determination withOUT lid  May 2023.   P50 campaign
#SAMPLE:P50
#SAMPLE MASS /mg:32.966
#MATERIAL:blank
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Pt-Rh+Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:297.556
#DSC RANGE /�V:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:27�C....1100�C/0.0....20.0K/min
#SEGMENT:S1-3/3
#SEG. 1:27�C/00:20/27�C
#SEG. 2:27�C/20.0(K/min)/1100�C
#SEG. 3:1100�C/00:20/1100�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
  45.06000;22.71750;       0.26788;100.11224;20.00000;1.15726;2
  45.13100;22.72250;       0.26870;100.10920;20.00000;1.15727;2
  45.20100;22.72750;       0.26951;100.10920;20.00000;1.15728;2
  45.26800;22.73250;       0.27027;100.11224;20.00000;1.15729;2
  45.32400;22.73750;       0.27105;100.10920;20.00000;1.15730;2
  45.39200;22.74250;       0.27178;100.11224;20.00000;1.15731;2
  45.46000;22.74750;       0.27256;100.11224;20.00000;1.15733;2
  45.52100;22.75250;       0.27342;100.11527;20.00000;1.15734;2
  45.58100;22.75750;       0.27430;100.11527;20.00000;1.15735;2
  45.65000;22.76250;       0.27511;100.11224;20.00000;1.15736;2
  45.71900;22.76750;       0.27593;100.11224;20.00000;1.15737;2
  45.80200;22.77250;       0.27677;100.11527;20.00000;1.15738;2
  45.85400;22.77750;       0.27750;100.11527;20.00000;1.15739;2
  45.92400;22.78250;       0.27816;100.11527;20.00000;1.15740;2
  45.99100;22.78750;       0.27898;100.11527;20.00000;1.15742;2
  46.04800;22.79250;       0.27984;100.11527;20.00000;1.15743;2
  46.12900;22.79750;       0.28063;100.11527;20.00000;1.15744;2
  46.20500;22.80250;       0.28151;100.11527;20.00000;1.15745;2
  46.25200;22.80750;       0.28231;100.11527;20.00000;1.15746;2
  46.33400;22.81250;       0.28308;100.11527;20.00000;1.15747;2
  46.39100;22.81750;       0.28394;100.11527;20.00000;1.15748;2
  46.43100;22.82250;       0.28464;100.11224;20.00000;1.15749;2
  46.52600;22.82750;       0.28545;100.11224;20.00000;1.15751;2
  46.59000;22.83250;       0.28623;100.11830;20.00000;1.15752;2
  46.64100;22.83750;       0.28703;100.11830;20.00000;1.15753;2
  46.71300;22.84250;       0.28781;100.11830;20.00000;1.15754;2
  46.77700;22.84750;       0.28862;100.11224;20.00000;1.15755;2
  46.85200;22.85250;       0.28942;100.11830;20.00000;1.15756;2
  46.92900;22.85750;       0.29026;100.11527;20.00000;1.15757;2
  46.99100;22.86250;       0.29109;100.11830;20.00000;1.15758;2
  47.06800;22.86750;       0.29191;100.11224;20.00000;1.15760;2
  47.13200;22.87250;       0.29279;100.11527;20.00000;1.15761;2
  47.19300;22.87750;       0.29370;100.11527;20.00000;1.15762;2
  47.27200;22.88250;       0.29450;100.12134;20.00000;1.15763;2
  47.34200;22.88750;       0.29540;100.11527;20.00000;1.15764;2
  47.40000;22.89250;       0.29623;100.11527;20.00000;1.15765;2
  47.48700;22.89750;       0.29705;100.11224;20.00000;1.15767;2
  47.53900;22.90250;       0.29767;100.11830;20.00000;1.15767;2
  47.61200;22.90750;       0.29854;100.11527;20.00000;1.15769;2
  47.68300;22.91250;       0.29938;100.11830;20.00000;1.15770;2
  47.74600;22.91750;       0.30016;100.11830;20.00000;1.15771;2
  47.80800;22.92250;       0.30099;100.11527;20.00000;1.15772;2
  47.87300;22.92750;       0.30179;100.11527;20.00000;1.15773;2
  47.95400;22.93250;       0.30263;100.11830;20.00000;1.15774;2
  48.02800;22.93750;       0.30342;100.11830;20.00000;1.15775;2
  48.08600;22.94250;       0.30416;100.11527;20.00000;1.15776;2
  48.15100;22.94750;       0.30502;100.11527;20.00000;1.15778;2
  48.22900;22.95250;       0.30577;100.11830;20.00000;1.15779;2
  48.31300;22.95750;       0.30657;100.11830;20.00000;1.15780;2
  48.38000;22.96250;       0.30737;100.11830;20.00000;1.15781;2
  48.43700;22.96750;       0.30818;100.11830;20.00000;1.15782;2
  48.52000;22.97250;       0.30904;100.11830;20.00000;1.15783;2
  48.57700;22.97750;       0.30996;100.11830;20.00000;1.15784;2
  48.65800;22.98250;       0.31087;100.11830;20.00000;1.15786;2
  48.73400;22.98750;       0.31171;100.11830;20.00000;1.15787;2
  48.78600;22.99250;       0.31255;100.11830;20.00000;1.15788;2
  48.87300;22.99750;       0.31334;100.11830;20.00000;1.15789;2
  48.93200;23.00250;       0.31420;100.12134;20.00000;1.15790;2
  49.02300;23.00750;       0.31485;100.11830;20.00000;1.15792;2
  49.09300;23.01250;       0.31565;100.12134;20.00000;1.15793;2
  49.14600;23.01750;       0.31653;100.11830;20.00000;1.15794;2
  49.21400;23.02250;       0.31752;100.11830;20.00000;1.15795;2
  49.31500;23.02750;       0.31850;100.11830;20.00000;1.15796;2
  49.37500;23.03250;       0.31940;100.11830;20.00000;1.15797;2
  49.43900;23.03750;       0.32027;100.11830;20.00000;1.15798;2
  49.51100;23.04250;       0.32087;100.11830;20.00000;1.15799;2
  49.59100;23.04750;       0.32171;100.11830;20.00000;1.15801;2
  49.65200;23.05250;       0.32258;100.11830;20.00000;1.15802;2
  49.72900;23.05750;       0.32338;100.11830;20.00000;1.15803;2
  49.79800;23.06250;       0.32423;100.11830;20.00000;1.15804;2
  49.87500;23.06750;       0.32509;100.11830;20.00000;1.15805;2
  49.94400;23.07250;       0.32603;100.11830;20.00000;1.15806;2
  50.02100;23.07750;       0.32696;100.11830;20.00000;1.15807;2
  50.09200;23.08250;       0.32790;100.11527;20.00000;1.15808;2
  50.17200;23.08750;       0.32881;100.11830;20.00000;1.15810;2
  50.23700;23.09250;       0.32967;100.11224;20.00000;1.15811;2
  50.31600;23.09750;       0.33067;100.11224;20.00000;1.15812;2
  50.39000;23.10250;       0.33158;100.11830;20.00000;1.15813;2
  50.45700;23.10750;       0.33234;100.11830;20.00000;1.15814;2
  50.52500;23.11250;       0.33307;100.11224;20.00000;1.15815;2
  50.59800;23.11750;       0.33385;100.11224;20.00000;1.15816;2
  50.67200;23.12250;       0.33479;100.11224;20.00000;1.15818;2
  50.74500;23.12750;       0.33576;100.10920;20.00000;1.15819;2
  50.81000;23.13250;       0.33666;100.11527;20.00000;1.15820;2
  50.88000;23.13750;       0.33748;100.11527;20.00000;1.15821;2
  50.96400;23.14250;       0.33841;100.11224;20.00000;1.15822;2
  51.03900;23.14750;       0.33945;100.11224;20.00000;1.15823;2
  51.12000;23.15250;       0.34036;100.10920;20.00000;1.15824;2
  51.17800;23.15750;       0.34110;100.10920;20.00000;1.15825;2
  51.26000;23.16250;       0.34195;100.10920;20.00000;1.15827;2
  51.33900;23.16750;       0.34283;100.10920;20.00000;1.15828;2
  51.40200;23.17250;       0.34379;100.10920;20.00000;1.15829;2
  51.47300;23.17750;       0.34472;100.10920;20.00000;1.15830;2
  51.54400;23.18250;       0.34564;100.10920;20.00000;1.15831;2
  51.64000;23.18750;       0.34653;100.11527;20.00000;1.15832;2
  51.70900;23.19250;       0.34735;100.10920;20.00000;1.15833;2
  51.77300;23.19750;       0.34824;100.10920;20.00000;1.15834;2
  51.84600;23.20250;       0.34918;100.11224;20.00000;1.15835;2
  51.91900;23.20750;       0.35012;100.10920;20.00000;1.15837;2
  51.99900;23.21250;       0.35089;100.11527;20.00000;1.15838;2
  52.07200;23.21750;       0.35175;100.11527;20.00000;1.15839;2
  52.14400;23.22250;       0.35272;100.11224;20.00000;1.15840;2
  52.21600;23.22750;       0.35372;100.11224;20.00000;1.15841;2
  52.29300;23.23250;       0.35459;100.10617;20.00000;1.15842;2
  52.36700;23.23750;       0.35555;100.10617;20.00000;1.15843;2
  52.44900;23.24250;       0.35652;100.11224;20.00000;1.15844;2
  52.51100;23.24750;       0.35750;100.11224;20.00000;1.15845;2
  52.59700;23.25250;       0.35856;100.11527;20.00000;1.15847;2
  52.67300;23.25750;       0.35953;100.11527;20.00000;1.15848;2
  52.74200;23.26250;       0.36041;100.10920;20.00000;1.15849;2
  52.82100;23.26750;       0.36128;100.11224;20.00000;1.15850;2
  52.89400;23.27250;       0.36218;100.11224;20.00000;1.15851;2
  52.96800;23.27750;       0.36309;100.10920;20.00000;1.15852;2
  53.03900;23.28250;       0.36411;100.11527;20.00000;1.15853;2
  53.11800;23.28750;       0.36510;100.11527;20.00000;1.15854;2
  53.20400;23.29250;       0.36594;100.11224;20.00000;1.15856;2
  53.28200;23.29750;       0.36679;100.11224;20.00000;1.15857;2
  53.35700;23.30250;       0.36759;100.11224;20.00000;1.15858;2
  53.43400;23.30750;       0.36858;100.11224;20.00000;1.15859;2
  53.50700;23.31250;       0.36964;100.11527;20.00000;1.15860;2
  53.58900;23.31750;       0.37054;100.11527;20.00000;1.15861;2
  53.65400;23.32250;       0.37143;100.11224;20.00000;1.15862;2
  53.72600;23.32750;       0.37233;100.11527;20.00000;1.15863;2
  53.80900;23.33250;       0.37334;100.11527;20.00000;1.15864;2
  53.89100;23.33750;       0.37440;100.11527;20.00000;1.15866;2
  53.96500;23.34250;       0.37547;100.11224;20.00000;1.15867;2
  54.05000;23.34750;       0.37647;100.11224;20.00000;1.15868;2
  54.11800;23.35250;       0.37744;100.11224;20.00000;1.15869;2
  54.19200;23.35750;       0.37844;100.11224;20.00000;1.15870;2
  54.26900;23.36250;       0.37943;100.11830;20.00000;1.15871;2
  54.34100;23.36750;       0.38037;100.11830;20.00000;1.15872;2
  54.40500;23.37250;       0.38126;100.11830;20.00000;1.15873;2
  54.50100;23.37750;       0.38220;100.11224;20.00000;1.15874;2
  54.57800;23.38250;       0.38321;100.11224;20.00000;1.15875;2
  54.65200;23.38750;       0.38421;100.11830;20.00000;1.15877;2
  54.72600;23.39250;       0.38520;100.11527;20.00000;1.15878;2
  54.81200;23.39750;       0.38602;100.11527;20.00000;1.15879;2
  54.88000;23.40250;       0.38681;100.11830;20.00000;1.15880;2
  54.96600;23.40750;       0.38783;100.11830;20.00000;1.15881;2
  55.03400;23.41250;       0.38888;100.11527;20.00000;1.15882;2
  55.11100;23.41750;       0.38982;100.11830;20.00000;1.15883;2
  55.19000;23.42250;       0.39077;100.11830;20.00000;1.15884;2
  55.26400;23.42750;       0.39179;100.11224;20.00000;1.15885;2
  55.35900;23.43250;       0.39296;100.11527;20.00000;1.15887;2
  55.42500;23.43750;       0.39400;100.11527;20.00000;1.15887;2
  55.50300;23.44250;       0.39499;100.12134;20.00000;1.15889;2
  55.57700;23.44750;       0.39589;100.12134;20.00000;1.15890;2
  55.65800;23.45250;       0.39680;100.12134;20.00000;1.15891;2
  55.73300;23.45750;       0.39780;100.11527;20.00000;1.15892;2
  55.80300;23.46250;       0.39879;100.11527;20.00000;1.15893;2
  55.88700;23.46750;       0.39981;100.11527;20.00000;1.15894;2
  55.95700;23.47250;       0.40084;100.11527;20.00000;1.15895;2
  56.03800;23.47750;       0.40186;100.12134;20.00000;1.15896;2
  56.12700;23.48250;       0.40283;100.12134;20.00000;1.15897;2
  56.19300;23.48750;       0.40381;100.12134;20.00000;1.15898;2
  56.26800;23.49250;       0.40474;100.11830;20.00000;1.15899;2
  56.36300;23.49750;       0.40567;100.11830;20.00000;1.15900;2
  56.43100;23.50250;       0.40661;100.12134;20.00000;1.15901;2
  56.50800;23.50750;       0.40752;100.12134;20.00000;1.15902;2
  56.59400;23.51250;       0.40852;100.11830;20.00000;1.15904;2
  56.65800;23.51750;       0.40949;100.11830;20.00000;1.15904;2
  56.73600;23.52250;       0.41045;100.11830;20.00000;1.15905;2
  56.82500;23.52750;       0.41138;100.11830;20.00000;1.15907;2
  56.90500;23.53250;       0.41240;100.11830;20.00000;1.15908;2
  56.98900;23.53750;       0.41339;100.12134;20.00000;1.15909;2
  57.06900;23.54250;       0.41443;100.11830;20.00000;1.15910;2
  57.15000;23.54750;       0.41538;100.11830;20.00000;1.15911;2
  57.23200;23.55250;       0.41641;100.12134;20.00000;1.15912;2
  57.31700;23.55750;       0.41749;100.11830;20.00000;1.15913;2
  57.39000;23.56250;       0.41858;100.11830;20.00000;1.15914;2
  57.47800;23.56750;       0.41964;100.12437;20.00000;1.15915;2
  57.54900;23.57250;       0.42069;100.12437;20.00000;1.15916;2
  57.62700;23.57750;       0.42167;100.11830;20.00000;1.15917;2
  57.71000;23.58250;       0.42258;100.11830;20.00000;1.15918;2
  57.79200;23.58750;       0.42350;100.11830;20.00000;1.15920;2
  57.87400;23.59250;       0.42449;100.11830;20.00000;1.15921;2
  57.94900;23.59750;       0.42548;100.11830;20.00000;1.15922;2
  58.03400;23.60250;       0.42646;100.12437;20.00000;1.15923;2
  58.10200;23.60750;       0.42741;100.11830;20.00000;1.15924;2
  58.19600;23.61250;       0.42841;100.12134;20.00000;1.15925;2
  58.27500;23.61750;       0.42940;100.12134;20.00000;1.15926;2
  58.35200;23.62250;       0.43044;100.11830;20.00000;1.15927;2
  58.44100;23.62750;       0.43147;100.12134;20.00000;1.15928;2
  58.51100;23.63250;       0.43246;100.12134;20.00000;1.15929;2
  58.59300;23.63750;       0.43344;100.12134;20.00000;1.15930;2
  58.67900;23.64250;       0.43443;100.12134;20.00000;1.15931;2
  58.74500;23.64750;       0.43551;100.12134;20.00000;1.15932;2
  58.83300;23.65250;       0.43664;100.11830;20.00000;1.15933;2
  58.92400;23.65750;       0.43765;100.12437;20.00000;1.15934;2
  59.00000;23.66250;       0.43865;100.12437;20.00000;1.15935;2
  59.07600;23.66750;       0.43964;100.12437;20.00000;1.15936;2
  59.15500;23.67250;       0.44064;100.11830;20.00000;1.15937;2
  59.23000;23.67750;       0.44167;100.11830;20.00000;1.15938;2
  59.31900;23.68250;       0.44269;100.12437;20.00000;1.15939;2
  59.40300;23.68750;       0.44370;100.12437;20.00000;1.15940;2
  59.47500;23.69250;       0.44473;100.12437;20.00000;1.15941;2
  59.56200;23.69750;       0.44575;100.12437;20.00000;1.15942;2
  59.63500;23.70250;       0.44668;100.12134;20.00000;1.15943;2
  59.74300;23.70750;       0.44766;100.12134;20.00000;1.15945;2
  59.81600;23.71250;       0.44869;100.12134;20.00000;1.15946;2
  59.90300;23.71750;       0.44976;100.12437;20.00000;1.15947;2
  59.96400;23.72250;       0.45062;100.12437;20.00000;1.15947;2
  60.06400;23.72750;       0.45153;100.12740;20.00000;1.15949;2
  60.13700;23.73250;       0.45265;100.12134;20.00000;1.15950;2
  60.21200;23.73750;       0.45374;100.12134;20.00000;1.15951;2
  60.29700;23.74250;       0.45495;100.12437;20.00000;1.15952;2
  60.37100;23.74750;       0.45599;100.12437;20.00000;1.15953;2
  60.46200;23.75250;       0.45684;100.12134;20.00000;1.15954;2
  60.55800;23.75750;       0.45774;100.12134;20.00000;1.15955;2
  60.63800;23.76250;       0.45881;100.12740;20.00000;1.15956;2
  60.71000;23.76750;       0.45988;100.12740;20.00000;1.15957;2
  60.79800;23.77250;       0.46090;100.12437;20.00000;1.15958;2
  60.87800;23.77750;       0.46187;100.12437;20.00000;1.15959;2
  60.95400;23.78250;       0.46287;100.12437;20.00000;1.15960;2
  61.04600;23.78750;       0.46386;100.11830;20.00000;1.15961;2
  61.13200;23.79250;       0.46485;100.12437;20.00000;1.15962;2
  61.20500;23.79750;       0.46587;100.12437;20.00000;1.15963;2
  61.28900;23.80250;       0.46686;100.12437;20.00000;1.15964;2
  61.36700;23.80750;       0.46790;100.12437;20.00000;1.15965;2
  61.46300;23.81250;       0.46891;100.12437;20.00000;1.15966;2
  61.53600;23.81750;       0.46996;100.12437;20.00000;1.15967;2
  61.61200;23.82250;       0.47092;100.11830;20.00000;1.15968;2
  61.71400;23.82750;       0.47181;100.12437;20.00000;1.15969;2
  61.78200;23.83250;       0.47274;100.12437;20.00000;1.15970;2
  61.87000;23.83750;       0.47378;100.12437;20.00000;1.15971;2
  61.95100;23.84250;       0.47481;100.12437;20.00000;1.15972;2
  62.04400;23.84750;       0.47596;100.12740;20.00000;1.15973;2
  62.13200;23.85250;       0.47708;100.12740;20.00000;1.15974;2
  62.20800;23.85750;       0.47827;100.12134;20.00000;1.15975;2
  62.28500;23.86250;       0.47921;100.12437;20.00000;1.15976;2
  62.39000;23.86750;       0.48000;100.12437;20.00000;1.15977;2
  62.46500;23.87250;       0.48093;100.12437;20.00000;1.15978;2
  62.53900;23.87750;       0.48199;100.12437;20.00000;1.15979;2
  62.63900;23.88250;       0.48300;100.12437;20.00000;1.15980;2
  62.71300;23.88750;       0.48397;100.12437;20.00000;1.15981;2
  62.79900;23.89250;       0.48497;100.12437;20.00000;1.15982;2
  62.88100;23.89750;       0.48602;100.12437;20.00000;1.15983;2
  62.96500;23.90250;       0.48699;100.12740;20.00000;1.15984;2
  63.03900;23.90750;       0.48809;100.12740;20.00000;1.15984;2
  63.12900;23.91250;       0.48912;100.12740;20.00000;1.15985;2
  63.21100;23.91750;       0.49022;100.12437;20.00000;1.15986;2
  63.29000;23.92250;       0.49119;100.12437;20.00000;1.15987;2
  63.38100;23.92750;       0.49202;100.12437;20.00000;1.15988;2
  63.48300;23.93250;       0.49298;100.12437;20.00000;1.15989;2
  63.55900;23.93750;       0.49393;100.12740;20.00000;1.15990;2
  63.63800;23.94250;       0.49488;100.12740;20.00000;1.15991;2
  63.71200;23.94750;       0.49586;100.12740;20.00000;1.15992;2
  63.80100;23.95250;       0.49693;100.12740;20.00000;1.15993;2
  63.90200;23.95750;       0.49796;100.12437;20.00000;1.15994;2
  63.96600;23.96250;       0.49894;100.12437;20.00000;1.15995;2
  64.07200;23.96750;       0.49991;100.12437;20.00000;1.15996;2
  64.15300;23.97250;       0.50082;100.12437;20.00000;1.15997;2
  64.23600;23.97750;       0.50182;100.12437;20.00000;1.15998;2
  64.31000;23.98250;       0.50287;100.12437;20.00000;1.15999;2
  64.40300;23.98750;       0.50385;100.12437;20.00000;1.16000;2
  64.48900;23.99250;       0.50472;100.12437;20.00000;1.16001;2
  64.57100;23.99750;       0.50575;100.12437;20.00000;1.16002;2
  64.65600;24.00250;       0.50677;100.12437;20.00000;1.16003;2
  64.74100;24.00750;       0.50780;100.12437;20.00000;1.16003;2
  64.82500;24.01250;       0.50879;100.12437;20.00000;1.16004;2
  64.90200;24.01750;       0.50957;100.12437;20.00000;1.16005;2
  64.99300;24.02250;       0.51044;100.12437;20.00000;1.16006;2
  65.08900;24.02750;       0.51149;100.12437;20.00000;1.16007;2
  65.15700;24.03250;       0.51241;100.12740;20.00000;1.16008;2
  65.25700;24.03750;       0.51332;100.12740;20.00000;1.16009;2
  65.34400;24.04250;       0.51427;100.12740;20.00000;1.16010;2
  65.43200;24.04750;       0.51515;100.12134;20.00000;1.16011;2
  65.51900;24.05250;       0.51598;100.12134;20.00000;1.16012;2
  65.59700;24.05750;       0.51680;100.12437;20.00000;1.16013;2
  65.68500;24.06250;       0.51775;100.12437;20.00000;1.16014;2
  65.77500;24.06750;       0.51872;100.12134;20.00000;1.16015;2
  65.86000;24.07250;       0.51981;100.12134;20.00000;1.16016;2
  65.94400;24.07750;       0.52089;100.12437;20.00000;1.16016;2
  66.03300;24.08250;       0.52184;100.12437;20.00000;1.16017;2
  66.11900;24.08750;       0.52272;100.12134;20.00000;1.16018;2
  66.20000;24.09250;       0.52357;100.12134;20.00000;1.16019;2
  66.28300;24.09750;       0.52442;100.12740;20.00000;1.16020;2
  66.37300;24.10250;       0.52530;100.12740;20.00000;1.16021;2
  66.46700;24.10750;       0.52621;100.12437;20.00000;1.16022;2
  66.53900;24.11250;       0.52714;100.12437;20.00000;1.16023;2
  66.63300;24.11750;       0.52806;100.12437;20.00000;1.16024;2
  66.71500;24.12250;       0.52891;100.12437;20.00000;1.16025;2
  66.81100;24.12750;       0.52974;100.12740;20.00000;1.16026;2
  66.88400;24.13250;       0.53060;100.12740;20.00000;1.16026;2
  66.97400;24.13750;       0.53149;100.12740;20.00000;1.16027;2
  67.06400;24.14250;       0.53238;100.12740;20.00000;1.16028;2
  67.15400;24.14750;       0.53324;100.12740;20.00000;1.16029;2
  67.24900;24.15250;       0.53401;100.12134;20.00000;1.16030;2
  67.32200;24.15750;       0.53479;100.12740;20.00000;1.16031;2
  67.40600;24.16250;       0.53564;100.12740;20.00000;1.16032;2
  67.49600;24.16750;       0.53649;100.12740;20.00000;1.16032;2
  67.57600;24.17250;       0.53735;100.12740;20.00000;1.16033;2
  67.64900;24.17750;       0.53818;100.13044;20.00000;1.16034;2
  67.74500;24.18250;       0.53895;100.13044;20.00000;1.16035;2
  67.84300;24.18750;       0.53975;100.13044;20.00000;1.16036;2
  67.93100;24.19250;       0.54056;100.12740;20.00000;1.16037;2
  68.02300;24.19750;       0.54146;100.12740;20.00000;1.16038;2
  68.11400;24.20250;       0.54231;100.12740;20.00000;1.16039;2
  68.18800;24.20750;       0.54298;100.12740;20.00000;1.16039;2
  68.28600;24.21250;       0.54364;100.13044;20.00000;1.16040;2
  68.35900;24.21750;       0.54457;100.13044;20.00000;1.16041;2
  68.46700;24.22250;       0.54534;100.13044;20.00000;1.16042;2
  68.55500;24.22750;       0.54614;100.13347;20.00000;1.16043;2
  68.63800;24.23250;       0.54689;100.13347;20.00000;1.16044;2
  68.72400;24.23750;       0.54767;100.13347;20.00000;1.16045;2
  68.79700;24.24250;       0.54844;100.13347;20.00000;1.16045;2
  68.88800;24.24750;       0.54917;100.13347;20.00000;1.16046;2
  68.98100;24.25250;       0.54993;100.13347;20.00000;1.16047;2
  69.05100;24.25750;       0.55068;100.13347;20.00000;1.16048;2
  69.14200;24.26250;       0.55142;100.13347;20.00000;1.16049;2
  69.24300;24.26750;       0.55219;100.13044;20.00000;1.16050;2
  69.31600;24.27250;       0.55298;100.13044;20.00000;1.16050;2
  69.40900;24.27750;       0.55366;100.13044;20.00000;1.16051;2
  69.49700;24.28250;       0.55419;100.13044;20.00000;1.16052;2
  69.60300;24.28750;       0.55508;100.13044;20.00000;1.16053;2
  69.68000;24.29250;       0.55586;100.13044;20.00000;1.16054;2
  69.77000;24.29750;       0.55657;100.13347;20.00000;1.16055;2
  69.85300;24.30250;       0.55725;100.13347;20.00000;1.16055;2
  69.94600;24.30750;       0.55788;100.13347;20.00000;1.16056;2
  70.03000;24.31250;       0.55853;100.13347;20.00000;1.16057;2
  70.11200;24.31750;       0.55923;100.13347;20.00000;1.16058;2
  70.21200;24.32250;       0.56008;100.13347;20.00000;1.16059;2
  70.29400;24.32750;       0.56082;100.13347;20.00000;1.16059;2
  70.38500;24.33250;       0.56149;100.13347;20.00000;1.16060;2
  70.48400;24.33750;       0.56204;100.13650;20.00000;1.16061;2
  70.56700;24.34250;       0.56252;100.13347;20.00000;1.16062;2
  70.65200;24.34750;       0.56299;100.13347;20.00000;1.16063;2
  70.73500;24.35250;       0.56353;100.13347;20.00000;1.16063;2
  70.82200;24.35750;       0.56412;100.13044;20.00000;1.16064;2
  70.91300;24.36250;       0.56478;100.13044;20.00000;1.16065;2
  71.00400;24.36750;       0.56537;100.13044;20.00000;1.16066;2
  71.09400;24.37250;       0.56597;100.13044;20.00000;1.16067;2
  71.19000;24.37750;       0.56654;100.13044;20.00000;1.16068;2
  71.26800;24.38250;       0.56713;100.13347;20.00000;1.16068;2
  71.36900;24.38750;       0.56773;100.13347;20.00000;1.16069;2
  71.45100;24.39250;       0.56824;100.13347;20.00000;1.16070;2
  71.54200;24.39750;       0.56872;100.13347;20.00000;1.16071;2
  71.62100;24.40250;       0.56925;100.13650;20.00000;1.16071;2
  71.72000;24.40750;       0.56983;100.13044;20.00000;1.16072;2
  71.80700;24.41250;       0.57038;100.13044;20.00000;1.16073;2
  71.89000;24.41750;       0.57088;100.13044;20.00000;1.16074;2
  71.98900;24.42250;       0.57139;100.13044;20.00000;1.16075;2
  72.06700;24.42750;       0.57193;100.13347;20.00000;1.16075;2
  72.15900;24.43250;       0.57236;100.13347;20.00000;1.16076;2
  72.24500;24.43750;       0.57281;100.13347;20.00000;1.16077;2
  72.34500;24.44250;       0.57323;100.13347;20.00000;1.16078;2
  72.42200;24.44750;       0.57364;100.13347;20.00000;1.16078;2
  72.50700;24.45250;       0.57406;100.13347;20.00000;1.16079;2
  72.60100;24.45750;       0.57449;100.13347;20.00000;1.16080;2
  72.69100;24.46250;       0.57493;100.12740;20.00000;1.16081;2
  72.78300;24.46750;       0.57544;100.13347;20.00000;1.16081;2
  72.87000;24.47250;       0.57590;100.13347;20.00000;1.16082;2
  72.95800;24.47750;       0.57633;100.13347;20.00000;1.16083;2
  73.04300;24.48250;       0.57675;100.13347;20.00000;1.16083;2
  73.14100;24.48750;       0.57694;100.13044;20.00000;1.16084;2
  73.22700;24.49250;       0.57720;100.13044;20.00000;1.16085;2
  73.33100;24.49750;       0.57753;100.13044;20.00000;1.16086;2
  73.41700;24.50250;       0.57791;100.13044;20.00000;1.16087;2
  73.50900;24.50750;       0.57825;100.12740;20.00000;1.16087;2
  73.60300;24.51250;       0.57858;100.12740;20.00000;1.16088;2
  73.69500;24.51750;       0.57894;100.13347;20.00000;1.16089;2
  73.76800;24.52250;       0.57939;100.13347;20.00000;1.16089;2
  73.85700;24.52750;       0.57983;100.13347;20.00000;1.16090;2
  73.95000;24.53250;       0.58012;100.13044;20.00000;1.16091;2
  74.03000;24.53750;       0.58046;100.13044;20.00000;1.16092;2
  74.12800;24.54250;       0.58071;100.13044;20.00000;1.16092;2
  74.22100;24.54750;       0.58095;100.12740;20.00000;1.16093;2
  74.30100;24.55250;       0.58120;100.12740;20.00000;1.16094;2
  74.40700;24.55750;       0.58152;100.12740;20.00000;1.16095;2
  74.50600;24.56250;       0.58177;100.12740;20.00000;1.16095;2
  74.57700;24.56750;       0.58207;100.12134;20.00000;1.16096;2
  74.65600;24.57250;       0.58235;100.12740;20.00000;1.16096;2
  74.75000;24.57750;       0.58254;100.12740;20.00000;1.16097;2
  74.85700;24.58250;       0.58270;100.12740;20.00000;1.16098;2
  74.94800;24.58750;       0.58297;100.12740;20.00000;1.16099;2
  75.02700;24.59250;       0.58321;100.12740;20.00000;1.16099;2
  75.11300;24.59750;       0.58338;100.12740;20.00000;1.16100;2
  75.20800;24.60250;       0.58360;100.12740;20.00000;1.16101;2
  75.30300;24.60750;       0.58380;100.12740;20.00000;1.16101;2
  75.38100;24.61250;       0.58391;100.12134;20.00000;1.16102;2
  75.47200;24.61750;       0.58415;100.12134;20.00000;1.16103;2
  75.57100;24.62250;       0.58416;100.12740;20.00000;1.16103;2
  75.66500;24.62750;       0.58432;100.12740;20.00000;1.16104;2
  75.75800;24.63250;       0.58454;100.12740;20.00000;1.16105;2
  75.84100;24.63750;       0.58471;100.12740;20.00000;1.16105;2
  75.93500;24.64250;       0.58481;100.12740;20.00000;1.16106;2
  76.02200;24.64750;       0.58502;100.13044;20.00000;1.16107;2
  76.12100;24.65250;       0.58528;100.13044;20.00000;1.16108;2
  76.20600;24.65750;       0.58546;100.12437;20.00000;1.16108;2
